cut_id,ae_spindle__length,ae_spindle__kurtosis,ae_table__length,ae_table__kurtosis,vib_spindle__length,vib_spindle__kurtosis,vib_table__length,vib_table__kurtosis,smcdc__length,smcdc__kurtosis,smcac__length,smcac__kurtosis,cut_no,case,tool_class
164_44,1024.0,-0.16438469975404724,1024.0,-0.056960444197123206,1024.0,0.8836919224718573,1024.0,-0.6459894187945241,1024.0,0.0,1024.0,-1.4682712019025024,164,16,1
164_45,1024.0,-0.1445000431499901,1024.0,-0.015584932222934,1024.0,1.010073063305879,1024.0,-0.6533198039103278,1024.0,0.0,1024.0,-1.4709913144523388,164,16,1
164_46,1024.0,-0.1838094702392139,1024.0,0.008008449173709575,1024.0,1.0568153488541805,1024.0,-0.6526284934146642,1024.0,0.0,1024.0,-1.4720735286791753,164,16,1
164_47,1024.0,-0.1908615869743393,1024.0,0.015054638996420788,1024.0,0.6475130172015264,1024.0,-0.6420390863495156,1024.0,0.0,1024.0,-1.468812575049557,164,16,1
164_48,1024.0,-0.25762932411487727,1024.0,0.040906282467095156,1024.0,0.8600869130056221,1024.0,-0.6304844856613685,1024.0,0.0,1024.0,-1.4678887501268278,164,16,1
164_49,1024.0,-0.2403115770132791,1024.0,0.01849558197850909,1024.0,0.7754836739703737,1024.0,-0.6291715657583485,1024.0,0.0,1024.0,-1.4680159868681955,164,16,1
164_5,1024.0,-0.2581898997446599,1024.0,0.04255373705817744,1024.0,0.5720149223833535,1024.0,-0.2249521754760222,1024.0,0.0,1024.0,-1.4619271196267074,164,16,1
164_50,1024.0,-0.25378202815761286,1024.0,-0.038537554860675005,1024.0,0.7344417980780413,1024.0,-0.6286744740858641,1024.0,0.0,1024.0,-1.4654658406747678,164,16,1
164_6,1024.0,-0.2540117115936109,1024.0,0.04757456341044275,1024.0,0.5551895809664216,1024.0,-0.23168169794361715,1024.0,0.0,1024.0,-1.4596777780954011,164,16,1
164_7,1024.0,-0.2894660971159908,1024.0,0.005889909543477234,1024.0,0.5476223731194789,1024.0,-0.26413047712421855,1024.0,0.0,1024.0,-1.4586620806235728,164,16,1
164_8,1024.0,-0.26012565557867884,1024.0,0.002537862348181097,1024.0,0.5473279883904203,1024.0,-0.28628919236179406,1024.0,0.0,1024.0,-1.4593400653932604,164,16,1
164_9,1024.0,-0.2553635834936503,1024.0,0.006547182915687344,1024.0,0.43014213301113813,1024.0,-0.34013414915360274,1024.0,0.0,1024.0,-1.4606558116240989,164,16,1
165_0,1024.0,0.22943092518522823,1024.0,-0.38887439749905983,1024.0,2.5176119279176277,1024.0,-0.45104775745974734,1024.0,0.0,1024.0,-1.453462026467433,165,16,1
165_1,1024.0,0.19917651760798938,1024.0,-0.4057229341291042,1024.0,2.347326692952735,1024.0,-0.42052368682444596,1024.0,0.0,1024.0,-1.4536130690471516,165,16,1
165_10,1024.0,0.22647887859080118,1024.0,-0.3681264970996754,1024.0,2.255167807672163,1024.0,-0.43850775827143185,1024.0,0.0,1024.0,-1.4494491027482945,165,16,1
165_11,1024.0,0.21376532749461408,1024.0,-0.4023445158755954,1024.0,2.2123655940107074,1024.0,-0.43383882823577835,1024.0,0.0,1024.0,-1.4498421339647258,165,16,1
165_12,1024.0,0.14301966143045508,1024.0,-0.411983188780928,1024.0,2.131197011249304,1024.0,-0.4190785173412874,1024.0,0.0,1024.0,-1.4498258127132133,165,16,1
165_13,1024.0,0.22218693335797646,1024.0,-0.4313272837108473,1024.0,1.8851618202872311,1024.0,-0.4116726461206337,1024.0,0.0,1024.0,-1.4530988998360614,165,16,1
165_14,1024.0,0.16352938987819599,1024.0,-0.43156665044971954,1024.0,0.7540768337674102,1024.0,-0.4229368883166291,1024.0,0.0,1024.0,-1.452296630910163,165,16,1
165_15,1024.0,0.13751710123201155,1024.0,-0.38098772818799187,1024.0,0.7578124402509618,1024.0,4.728686598079152,1024.0,0.0,1024.0,-1.4530566056462741,165,16,1
165_16,1024.0,0.1024502107498928,1024.0,-0.41116178231151146,1024.0,0.7166542724084772,1024.0,4.540770849818002,1024.0,0.0,1024.0,-1.4512850078499766,165,16,1
165_17,1024.0,0.2064626609764426,1024.0,-0.4072516549047718,1024.0,0.6952326808648683,1024.0,4.298267093888278,1024.0,0.0,1024.0,-1.4469596987345812,165,16,1
165_18,1024.0,0.17334005086961346,1024.0,-0.4246179536046393,1024.0,0.6889095405256498,1024.0,4.2154006216645366,1024.0,0.0,1024.0,-1.4487406641909197,165,16,1
165_19,1024.0,0.17869359095242743,1024.0,-0.43983429246818906,1024.0,0.7405883146664372,1024.0,4.047363889422642,1024.0,0.0,1024.0,-1.450497674205545,165,16,1
165_2,1024.0,0.20419504012529988,1024.0,-0.3694656897788642,1024.0,2.39926212697869,1024.0,-0.3953558047061567,1024.0,0.0,1024.0,-1.451772607895243,165,16,1
165_20,1024.0,0.13885320063681172,1024.0,-0.43148354922161847,1024.0,0.8754969465377522,1024.0,4.056085656533654,1024.0,0.0,1024.0,-1.4490483393738225,165,16,1
165_21,1024.0,0.1715688424388504,1024.0,-0.44998973005631804,1024.0,0.9423338954187006,1024.0,3.8361541616511436,1024.0,0.0,1024.0,-1.451117123686286,165,16,1
165_22,1024.0,0.1831095479424918,1024.0,-0.41938195297328873,1024.0,0.8538881570075749,1024.0,3.799891190886725,1024.0,0.0,1024.0,-1.456153798825725,165,16,1
165_23,1024.0,0.1711518626445696,1024.0,-0.40216367195880576,1024.0,0.9234397368715026,1024.0,3.7860834713723115,1024.0,0.0,1024.0,-1.454481937037693,165,16,1
165_24,1024.0,0.09814743833986617,1024.0,-0.43166538026290313,1024.0,0.8774227025442247,1024.0,3.8128004583014397,1024.0,0.0,1024.0,-1.4554395993781366,165,16,1
165_25,1024.0,0.12619670148493434,1024.0,-0.41588375176607517,1024.0,0.8236713884856846,1024.0,3.8535454398835025,1024.0,0.0,1024.0,-1.4525242029655179,165,16,1
165_26,1024.0,0.11961268771023503,1024.0,-0.4064620482149759,1024.0,0.7018434338830715,1024.0,3.9200983186458993,1024.0,0.0,1024.0,-1.449989102283947,165,16,1
165_27,1024.0,0.1464566476225273,1024.0,-0.41293513501903556,1024.0,1.0807845804968412,1024.0,4.068530140676528,1024.0,0.0,1024.0,-1.449564068775095,165,16,1
165_28,1024.0,0.04555891168259851,1024.0,-0.37799361187416736,1024.0,0.8878066391696509,1024.0,4.162983837712172,1024.0,0.0,1024.0,-1.452774695394531,165,16,1
165_29,1024.0,-0.046686411005921524,1024.0,-0.3817638905186631,1024.0,2.316802217522044,1024.0,4.44390396814749,1024.0,0.0,1024.0,-1.4488113833754315,165,16,1
165_3,1024.0,0.19213044247052302,1024.0,-0.34326355332064784,1024.0,2.245924677515829,1024.0,-0.35664404275561523,1024.0,0.0,1024.0,-1.4531363118409562,165,16,1
165_30,1024.0,-0.06241093411645249,1024.0,-0.38627869957957417,1024.0,2.5663829680180674,1024.0,4.400445307463942,1024.0,0.0,1024.0,-1.4499118491580303,165,16,1
165_31,1024.0,-0.1269113178629908,1024.0,-0.4307126826342076,1024.0,2.443913327800911,1024.0,-0.18078057378452383,1024.0,0.0,1024.0,-1.4525033267085063,165,16,1
165_32,1024.0,-0.05256285212480449,1024.0,-0.42279588742750196,1024.0,2.5236782949767598,1024.0,-0.4708746452459005,1024.0,0.0,1024.0,-1.4515048896063008,165,16,1
165_33,1024.0,-0.1337160278313152,1024.0,-0.40822704215598327,1024.0,2.4692526654202496,1024.0,1.0272330775325447,1024.0,0.0,1024.0,-1.4521235986556245,165,16,1
165_34,1024.0,-0.09446936898392133,1024.0,-0.4069298336546878,1024.0,2.563070023258094,1024.0,4.47144188330656,1024.0,0.0,1024.0,-1.4529124043647803,165,16,1
165_35,1024.0,-0.1291247230279784,1024.0,-0.4189186299764378,1024.0,2.5260521395536166,1024.0,4.538298829899034,1024.0,0.0,1024.0,-1.4503299462596557,165,16,1
165_36,1024.0,-0.14681570260006405,1024.0,-0.4277547045133949,1024.0,2.388027545040205,1024.0,4.711581545161047,1024.0,0.0,1024.0,-1.4517600963709423,165,16,1
165_37,1024.0,-0.1637628964563249,1024.0,-0.4226405048009023,1024.0,2.286281574048382,1024.0,4.94127314357881,1024.0,0.0,1024.0,-1.4533360607850636,165,16,1
165_38,1024.0,-0.20209325899658825,1024.0,-0.44240372078996426,1024.0,2.2548829941714477,1024.0,6.535716912832361,1024.0,0.0,1024.0,-1.4505992182077414,165,16,1
165_39,1024.0,-0.2430184572378824,1024.0,-0.46791735307789484,1024.0,2.282612429673848,1024.0,6.587420654444165,1024.0,0.0,1024.0,-1.4515277647810814,165,16,1
165_4,1024.0,0.2133150234738368,1024.0,-0.3501778309438075,1024.0,2.194131624955747,1024.0,-0.31779916577494793,1024.0,0.0,1024.0,-1.4520772393013377,165,16,1
165_40,1024.0,-0.13956549884268155,1024.0,-0.4410436220262439,1024.0,2.3122994619303965,1024.0,6.403517390821581,1024.0,0.0,1024.0,-1.4550586666783047,165,16,1
165_41,1024.0,-0.1543657506343732,1024.0,-0.46148733492041494,1024.0,2.320739283796195,1024.0,6.338646266995258,1024.0,0.0,1024.0,-1.4522858701590895,165,16,1
165_42,1024.0,-0.18208615563615682,1024.0,-0.4513936872458655,1024.0,2.395248309755286,1024.0,6.408658965118732,1024.0,0.0,1024.0,-1.4511516726980027,165,16,1
165_43,1024.0,-0.20908774770913574,1024.0,-0.42965408901685187,1024.0,2.106177727043585,1024.0,10.259623818204272,1024.0,0.0,1024.0,-1.4526013988406878,165,16,1
165_44,1024.0,-0.2353343583603409,1024.0,-0.4908382156863351,1024.0,2.2031585300513923,1024.0,10.65365126171444,1024.0,0.0,1024.0,-1.450211656654538,165,16,1
165_45,1024.0,-0.18413840320900743,1024.0,-0.46942356184064193,1024.0,1.2672875703444362,1024.0,10.542182792609463,1024.0,0.0,1024.0,-1.451468997455869,165,16,1
165_46,1024.0,-0.008832578961287751,1024.0,-0.42622285582871156,1024.0,1.034630842734681,1024.0,11.018008716084658,1024.0,0.0,1024.0,-1.454516086922193,165,16,1
165_47,1024.0,-0.02666644925070294,1024.0,-0.4030204135097324,1024.0,1.036768598981423,1024.0,11.354484589066043,1024.0,0.0,1024.0,-1.452082480966482,165,16,1
165_48,1024.0,-0.06448199680440592,1024.0,-0.41104731713677856,1024.0,1.0468864862770637,1024.0,11.552430548959034,1024.0,0.0,1024.0,-1.4551324768833171,165,16,1
165_49,1024.0,0.011894733934163959,1024.0,-0.42819518231110276,1024.0,1.0066951963860467,1024.0,16.315230449623286,1024.0,0.0,1024.0,-1.455292972716178,165,16,1
165_5,1024.0,0.21693602416746094,1024.0,-0.32021868415244814,1024.0,2.1484418696795684,1024.0,-0.3087462139151773,1024.0,0.0,1024.0,-1.454114841067746,165,16,1
165_50,1024.0,0.018213470423577682,1024.0,-0.4182164806146895,1024.0,0.7466943242835358,1024.0,16.064581779541808,1024.0,0.0,1024.0,-1.4513221314401012,165,16,1
165_6,1024.0,0.18174446180875492,1024.0,-0.35385900791189995,1024.0,2.29359149107792,1024.0,-0.32261660760008004,1024.0,0.0,1024.0,-1.45133451814625,165,16,1
165_7,1024.0,0.142057898727451,1024.0,-0.3635450758114058,1024.0,2.1494950622411153,1024.0,-0.40271579458798223,1024.0,0.0,1024.0,-1.450510256859718,165,16,1
165_8,1024.0,0.16322870754259355,1024.0,-0.3628599166479223,1024.0,2.230249017230049,1024.0,-0.4627479179309155,1024.0,0.0,1024.0,-1.4471877589451598,165,16,1
165_9,1024.0,0.18335220547013442,1024.0,-0.347616882222336,1024.0,2.240717722939868,1024.0,-0.46642697679579515,1024.0,0.0,1024.0,-1.450316125691755,165,16,1
166_0,1024.0,1.2156526718534666,1024.0,0.2345432712379103,1024.0,1.6462487194804325,1024.0,-0.1032325753867771,1024.0,0.0,1024.0,-1.4178266434780955,166,16,1
166_1,1024.0,1.206347652487505,1024.0,0.18941683645226925,1024.0,1.629520166877195,1024.0,-0.043793595862507306,1024.0,0.0,1024.0,-1.4184289362233826,166,16,1
166_10,1024.0,1.2084177085727648,1024.0,0.33313133649736315,1024.0,0.04430402569194403,1024.0,0.9692484011984774,1024.0,0.0,1024.0,-1.4155281271038949,166,16,1
166_11,1024.0,1.293952221276454,1024.0,0.41215677935005113,1024.0,0.031605086334502985,1024.0,1.066092270014054,1024.0,0.0,1024.0,-1.4137610027501968,166,16,1
166_12,1024.0,1.3666254241137947,1024.0,0.41788631358862505,1024.0,0.10154762286341334,1024.0,1.105535998366765,1024.0,0.0,1024.0,-1.411510933280888,166,16,1
166_13,1024.0,1.3628085233519664,1024.0,0.42924364905383783,1024.0,0.03509935064803393,1024.0,1.2503740252751694,1024.0,0.0,1024.0,-1.4117304746276949,166,16,1
166_14,1024.0,1.3737059123460478,1024.0,0.406138495909353,1024.0,0.037598714879632844,1024.0,1.2442475045493788,1024.0,0.0,1024.0,-1.4117076569194136,166,16,1
166_15,1024.0,1.3828088463736972,1024.0,0.3598385364377701,1024.0,0.07937684422065328,1024.0,1.236355151619688,1024.0,0.0,1024.0,-1.4116624425748119,166,16,1
166_16,1024.0,1.4554964144231555,1024.0,0.42572181877157833,1024.0,0.05811599065956541,1024.0,1.179623178609753,1024.0,0.0,1024.0,-1.4139091672901465,166,16,1
166_17,1024.0,1.5005231975941893,1024.0,0.43788166950419827,1024.0,0.13238522295834354,1024.0,1.1205311254259822,1024.0,0.0,1024.0,-1.4131881764798195,166,16,1
166_18,1024.0,1.4830859742686853,1024.0,0.4694982041051716,1024.0,0.09000133225890883,1024.0,1.0948445327415834,1024.0,0.0,1024.0,-1.4146896839983931,166,16,1
166_19,1024.0,1.5541657533857132,1024.0,0.4907071558507341,1024.0,0.10392542790056547,1024.0,1.0461334114067542,1024.0,0.0,1024.0,-1.416339717663718,166,16,1
166_2,1024.0,1.2164742133949655,1024.0,0.1652973661094821,1024.0,1.6375369061140281,1024.0,-0.1037593399139407,1024.0,0.0,1024.0,-1.417118569948093,166,16,1
166_20,1024.0,1.5328916108685195,1024.0,0.45337290287600096,1024.0,0.08526813209696371,1024.0,1.0868793924210962,1024.0,0.0,1024.0,-1.4165972857785998,166,16,1
166_21,1024.0,1.5012720128861767,1024.0,0.4380562670470023,1024.0,0.06730692240070724,1024.0,0.17650003018515692,1024.0,0.0,1024.0,-1.4116549975834802,166,16,1
166_22,1024.0,1.5329162124515596,1024.0,0.4563272516181458,1024.0,0.09427163538169259,1024.0,0.0833780196356777,1024.0,0.0,1024.0,-1.4109517756367185,166,16,1
166_23,1024.0,1.5658834090017644,1024.0,0.46462521793098954,1024.0,0.14523522874985195,1024.0,0.15623752292949922,1024.0,0.0,1024.0,-1.4156190520797913,166,16,1
166_24,1024.0,1.6256932458856088,1024.0,0.4781316014543706,1024.0,0.14143469156241828,1024.0,-0.12098238885942925,1024.0,0.0,1024.0,-1.413307084436764,166,16,1
166_25,1024.0,1.7198395599104712,1024.0,0.5389800777130378,1024.0,0.2047479247611701,1024.0,-0.17118192975097513,1024.0,0.0,1024.0,-1.4137842974152877,166,16,1
166_26,1024.0,1.7308961828184923,1024.0,0.5012217915381902,1024.0,0.22535600441620485,1024.0,-0.17541247220821488,1024.0,0.0,1024.0,-1.4152435251887887,166,16,1
166_27,1024.0,1.678444632429609,1024.0,0.46103392457602244,1024.0,0.31977790827598795,1024.0,-0.22924683671132318,1024.0,0.0,1024.0,-1.4132006921209366,166,16,1
166_28,1024.0,1.6783374287158814,1024.0,0.3972552728908316,1024.0,0.28406897922642704,1024.0,-0.2423516850176961,1024.0,0.0,1024.0,-1.4169373362728555,166,16,1
166_29,1024.0,1.7665555065867524,1024.0,0.42890871882269277,1024.0,0.6166046296518166,1024.0,-0.4193433434931477,1024.0,0.0,1024.0,-1.4188799173081215,166,16,1
166_3,1024.0,1.213501664812397,1024.0,0.18783827364822114,1024.0,1.521424273045957,1024.0,-0.07973824353864156,1024.0,0.0,1024.0,-1.412884880582215,166,16,1
166_30,1024.0,1.7729864661915737,1024.0,0.4606165626890615,1024.0,0.6802713235025224,1024.0,-0.46064371796947023,1024.0,0.0,1024.0,-1.4156238186756345,166,16,1
166_31,1024.0,1.8730246819124163,1024.0,0.5179023159307543,1024.0,0.701489276487965,1024.0,-0.34918262341033923,1024.0,0.0,1024.0,-1.4138644363318038,166,16,1
166_32,1024.0,1.7561586924096328,1024.0,0.45517116220455334,1024.0,0.7100161929296998,1024.0,-0.3699797089904284,1024.0,0.0,1024.0,-1.4148632546515048,166,16,1
166_33,1024.0,1.751095052949938,1024.0,0.4633115288712295,1024.0,0.6693439625402542,1024.0,-0.36805227690184017,1024.0,0.0,1024.0,-1.4165280682070347,166,16,1
166_34,1024.0,1.7091976450382793,1024.0,0.4593831642843247,1024.0,0.6178790194535759,1024.0,-0.21773139108727424,1024.0,0.0,1024.0,-1.4156861586392588,166,16,1
166_35,1024.0,1.6688092071185752,1024.0,0.4691266517777577,1024.0,0.7649024988139308,1024.0,-0.17633610834494018,1024.0,0.0,1024.0,-1.4180713367459565,166,16,1
166_36,1024.0,1.7011137243809253,1024.0,0.5011875618580901,1024.0,0.8866421399876439,1024.0,-0.15320188078574448,1024.0,0.0,1024.0,-1.4218873663015894,166,16,1
166_37,1024.0,1.7037251273798066,1024.0,0.5063806977868897,1024.0,0.8808784149985711,1024.0,-0.11209951477749946,1024.0,0.0,1024.0,-1.4204177198728871,166,16,1
166_38,1024.0,1.7979847766496873,1024.0,0.5025511782558967,1024.0,0.9260753661538934,1024.0,-0.05916082824100055,1024.0,0.0,1024.0,-1.4221585433615567,166,16,1
166_39,1024.0,1.8482804724037418,1024.0,0.5285800923059503,1024.0,0.9285988600383015,1024.0,-0.11493589871264653,1024.0,0.0,1024.0,-1.4181709316046955,166,16,1
166_4,1024.0,1.175856669073199,1024.0,0.2351091725595862,1024.0,1.4741443384813477,1024.0,-0.04476327474208519,1024.0,0.0,1024.0,-1.4110673347976916,166,16,1
166_40,1024.0,1.793293193385379,1024.0,0.478685704847158,1024.0,0.9457120770296781,1024.0,0.002147953857495555,1024.0,0.0,1024.0,-1.4171563019787692,166,16,1
166_41,1024.0,1.8411148489131408,1024.0,0.4408360814576793,1024.0,0.839506339194505,1024.0,0.05352877703979875,1024.0,0.0,1024.0,-1.4163714507005694,166,16,1
166_42,1024.0,1.7698386845494136,1024.0,0.4894234256525207,1024.0,0.9706437018867633,1024.0,0.060760984945835705,1024.0,0.0,1024.0,-1.4173742749857994,166,16,1
166_43,1024.0,1.9243993796572427,1024.0,0.5307656654970025,1024.0,1.0562721685346421,1024.0,0.17095232713747643,1024.0,0.0,1024.0,-1.4197757402682658,166,16,1
166_44,1024.0,1.932441787780827,1024.0,0.5483288219006575,1024.0,1.1469496165696436,1024.0,0.26054572334048265,1024.0,0.0,1024.0,-1.4193450834091503,166,16,1
166_45,1024.0,1.783952805109192,1024.0,0.48730921568726826,1024.0,0.9657463362496581,1024.0,0.3095982750507731,1024.0,0.0,1024.0,-1.4204516673971472,166,16,1
166_46,1024.0,1.7539198565167133,1024.0,0.4381892495523241,1024.0,0.8626625474103311,1024.0,0.2956528854945253,1024.0,0.0,1024.0,-1.4246786788731198,166,16,1
166_47,1024.0,1.6843856331361442,1024.0,0.38716766153702187,1024.0,0.8797104450842577,1024.0,0.17158076488149465,1024.0,0.0,1024.0,-1.4216903928016107,166,16,1
166_48,1024.0,1.7128842776838535,1024.0,0.4468289333787321,1024.0,0.8951946117383875,1024.0,0.19027414548141985,1024.0,0.0,1024.0,-1.4169502825910247,166,16,1
166_49,1024.0,1.6379699807545638,1024.0,0.45102278351376457,1024.0,0.7980466222708253,1024.0,0.20349947664153323,1024.0,0.0,1024.0,-1.417184746947755,166,16,1
166_5,1024.0,1.1779300437280247,1024.0,0.26699307226878854,1024.0,1.4665957098935936,1024.0,0.6120643911183379,1024.0,0.0,1024.0,-1.4128838692749885,166,16,1
166_50,1024.0,1.5951777378640788,1024.0,0.4718275433992569,1024.0,0.8601998092098384,1024.0,-0.01701690083080809,1024.0,0.0,1024.0,-1.4161489447735245,166,16,1
166_6,1024.0,1.1128721212677224,1024.0,0.2291810739732596,1024.0,1.5011609836837314,1024.0,0.7167345409243198,1024.0,0.0,1024.0,-1.410168427126542,166,16,1
166_7,1024.0,1.1557809402977064,1024.0,0.20682813295126046,1024.0,1.5866690120675955,1024.0,0.72948458191699,1024.0,0.0,1024.0,-1.411076596956464,166,16,1
166_8,1024.0,1.14813358468946,1024.0,0.22533260013626277,1024.0,-0.015916751454714273,1024.0,0.9263088916534636,1024.0,0.0,1024.0,-1.4122141407780306,166,16,1
166_9,1024.0,1.1168284931852028,1024.0,0.259721470086145,1024.0,-0.0034333037234768327,1024.0,0.9731906816700429,1024.0,0.0,1024.0,-1.4118668653384936,166,16,1
16_0,1024.0,0.3762481051934312,1024.0,-0.15197905197758343,1024.0,1.0020103630778658,1024.0,0.505171083225441,1024.0,0.0,1024.0,-1.4287224677367536,16,1,1
16_1,1024.0,0.3113467449536502,1024.0,-0.24418107963612723,1024.0,0.9447250386659842,1024.0,0.5710508723840886,1024.0,0.0,1024.0,-1.426315801091421,16,1,1
16_10,1024.0,0.08961174908086367,1024.0,-0.18280659771543162,1024.0,0.8478163376646135,1024.0,0.5540775194754333,1024.0,0.0,1024.0,-1.4401221199257896,16,1,1
16_11,1024.0,0.07326141184451984,1024.0,-0.13364325844744762,1024.0,0.7669679107138849,1024.0,0.4669906616457511,1024.0,0.0,1024.0,-1.4420420400189806,16,1,1
16_12,1024.0,-0.134479039956803,1024.0,-0.08631095380864062,1024.0,0.6914826021370977,1024.0,0.4825865087494057,1024.0,0.0,1024.0,-1.445282874678316,16,1,1
16_13,1024.0,-0.18909506687555,1024.0,-0.03751355794083944,1024.0,0.7219217707769947,1024.0,0.532389164435636,1024.0,0.0,1024.0,-1.4436356472758007,16,1,1
16_14,1024.0,-0.19964594595025043,1024.0,-0.03244341228842629,1024.0,0.7435301368304543,1024.0,0.5207831290573006,1024.0,0.0,1024.0,-1.443235727192796,16,1,1
16_15,1024.0,-0.1470176671355885,1024.0,0.054345441701658004,1024.0,0.6823270338233272,1024.0,0.44960841273938223,1024.0,0.0,1024.0,-1.4517112759116437,16,1,1
16_16,1024.0,-0.10966614101090766,1024.0,0.0895714132080534,1024.0,0.5849959061786683,1024.0,0.37212067973389384,1024.0,0.0,1024.0,-1.4532229638073058,16,1,1
16_17,1024.0,-0.08468197427462432,1024.0,0.22847802766148773,1024.0,0.6644086155461086,1024.0,0.37051792534662065,1024.0,0.0,1024.0,-1.4523660362631845,16,1,1
16_18,1024.0,-0.09699150527122935,1024.0,0.31549760112305325,1024.0,0.6367396178333471,1024.0,0.3442313735168563,1024.0,0.0,1024.0,-1.4472417964387128,16,1,1
16_19,1024.0,-0.1698436919584574,1024.0,0.23489327681377858,1024.0,0.5392478541558368,1024.0,0.2241436798989933,1024.0,0.0,1024.0,-1.4495120439706501,16,1,1
16_2,1024.0,0.2307825672141126,1024.0,-0.29778423024031486,1024.0,0.9291435905386147,1024.0,0.5893068212647403,1024.0,0.0,1024.0,-1.4308353738459594,16,1,1
16_20,1024.0,-0.12371992393047337,1024.0,0.21413487222650618,1024.0,0.5116949302398837,1024.0,0.21818656221087318,1024.0,0.0,1024.0,-1.4535817339957786,16,1,1
16_21,1024.0,-0.1431369293819995,1024.0,0.2688777865630101,1024.0,0.5442546418934464,1024.0,0.2744323370727577,1024.0,0.0,1024.0,-1.455240705167993,16,1,1
16_22,1024.0,-0.05078626885485926,1024.0,0.21628834065375013,1024.0,0.5242381803631218,1024.0,0.2703829353563232,1024.0,0.0,1024.0,-1.4519796747719447,16,1,1
16_23,1024.0,-0.034650156434097745,1024.0,0.18835043688064346,1024.0,0.48675351496280816,1024.0,0.21158403364995992,1024.0,0.0,1024.0,-1.45361228816148,16,1,1
16_24,1024.0,-0.10809248164877694,1024.0,0.24268786213702676,1024.0,0.46911902267195993,1024.0,0.24367585511212564,1024.0,0.0,1024.0,-1.4550471525340634,16,1,1
16_25,1024.0,-0.25976255959440886,1024.0,0.2639579087683046,1024.0,0.5043654375267077,1024.0,0.28096322943724816,1024.0,0.0,1024.0,-1.4612423325668995,16,1,1
16_26,1024.0,-0.23587804168817383,1024.0,0.30528306068809563,1024.0,0.5430740907728353,1024.0,0.35056283845276726,1024.0,0.0,1024.0,-1.4584287178221127,16,1,1
16_27,1024.0,-0.17819129724779703,1024.0,0.3408487291123894,1024.0,0.5540189309014738,1024.0,0.3761558141740924,1024.0,0.0,1024.0,-1.4590857989620465,16,1,1
16_28,1024.0,-0.16261056424044762,1024.0,0.33469513772362625,1024.0,0.5883683888645583,1024.0,0.4372782882725552,1024.0,0.0,1024.0,-1.456282660967248,16,1,1
16_29,1024.0,-0.11742343518662146,1024.0,0.3094618400049751,1024.0,0.5497172062553943,1024.0,0.4687680986657936,1024.0,0.0,1024.0,-1.4603144799160457,16,1,1
16_3,1024.0,0.20045484575078243,1024.0,-0.2685129518624345,1024.0,0.9613502494474622,1024.0,0.6880797430884424,1024.0,0.0,1024.0,-1.431953002393311,16,1,1
16_30,1024.0,-0.0882198502556708,1024.0,0.2683867855416606,1024.0,0.4970690239768767,1024.0,0.45490571275044767,1024.0,0.0,1024.0,-1.460424836243693,16,1,1
16_31,1024.0,-0.08546125370873403,1024.0,0.24632981605953752,1024.0,0.514286381819137,1024.0,0.5836073942369473,1024.0,0.0,1024.0,-1.4588229137209936,16,1,1
16_32,1024.0,-0.13907011180969997,1024.0,0.2261641682320965,1024.0,0.5711666105970403,1024.0,0.7096032907804646,1024.0,0.0,1024.0,-1.4567175511873678,16,1,1
16_33,1024.0,-0.154752420724229,1024.0,0.16239109809455332,1024.0,0.4657283234482672,1024.0,0.7089517912181771,1024.0,0.0,1024.0,-1.4619779615919026,16,1,1
16_34,1024.0,0.08848454892130642,1024.0,0.1416765490871903,1024.0,0.438185651419972,1024.0,0.6935863039832131,1024.0,0.0,1024.0,-1.462988527078515,16,1,1
16_35,1024.0,0.12196483322098528,1024.0,0.21561530113357552,1024.0,0.474292658410159,1024.0,0.7034157935401835,1024.0,0.0,1024.0,-1.4614218379723984,16,1,1
16_36,1024.0,0.09649542090729213,1024.0,0.28733886776602935,1024.0,0.3887623997037033,1024.0,0.7279302390955422,1024.0,0.0,1024.0,-1.460068610889161,16,1,1
16_37,1024.0,0.12192576277165168,1024.0,0.30239524529774675,1024.0,0.22592166986158935,1024.0,0.681842911614686,1024.0,0.0,1024.0,-1.461414743291437,16,1,1
16_38,1024.0,0.06832912209478792,1024.0,0.31569497869368845,1024.0,0.2137731421111062,1024.0,0.6634741650462095,1024.0,0.0,1024.0,-1.4605982120165757,16,1,1
16_39,1024.0,0.21464780465074718,1024.0,0.398350356422001,1024.0,0.23240251907000609,1024.0,0.7004713457834435,1024.0,0.0,1024.0,-1.459154005223372,16,1,1
16_4,1024.0,0.15665139675031847,1024.0,-0.274745414972811,1024.0,0.9869535433381853,1024.0,0.7537874234991069,1024.0,0.0,1024.0,-1.429210734265012,16,1,1
16_40,1024.0,0.25806150552410223,1024.0,0.2885762554481395,1024.0,0.22274940042600821,1024.0,0.7323032132356113,1024.0,0.0,1024.0,-1.4610898129632603,16,1,1
16_41,1024.0,0.27940546102101216,1024.0,0.3105639425591793,1024.0,0.21854970495046855,1024.0,0.7045630322645584,1024.0,0.0,1024.0,-1.4615289196703771,16,1,1
16_42,1024.0,0.1355404823110673,1024.0,0.4169757382904522,1024.0,0.17665960030224914,1024.0,0.6471720982781046,1024.0,0.0,1024.0,-1.4603195055594698,16,1,1
16_43,1024.0,0.1406635883120484,1024.0,0.2485647257818444,1024.0,0.17604664782809953,1024.0,0.6781444870581796,1024.0,0.0,1024.0,-1.457422311549908,16,1,1
